# 1:t 2:pos.x 3:pos.y 4:pos.z 5:volume 6:rho 7:vel.x 8:vel.y 9:vel.z 10:p 11:a 12:mu 13:k 14:mu_t 15:k_t 16:S 17:tke 18:omega 19:massf[0]-H2 20:massf[1]-O2 21:massf[2]-N2 22:dt_chem 23:u 24:T 
1.164983865667433889e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936865387063481e-03 -6.500459968457291727e-05 3.806064428308294156e-06 0.000000000000000000e+00 3.845003802225252230e+02 3.203246614111446320e+02 1.619293821429610612e-05 2.290596129530454717e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.291787370011523729e-25 2.199999999999996958e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180058711538027856e+05 2.540004628276755625e+02
1.177623080090347745e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936794386345156e-03 -6.344562033350944065e-05 5.170002342169903663e-06 0.000000000000000000e+00 3.845003618531375764e+02 3.203246559404453819e+02 1.619293776643588188e-05 2.290596063378400743e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.838295914369254181e-24 2.199999999999997513e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180058774387919548e+05 2.540004541319416376e+02
1.190262294513261602e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936739486725583e-03 -6.154365902897034231e-05 6.738635378314510491e-06 0.000000000000000000e+00 3.845003415476759301e+02 3.203246491744685613e+02 1.619293721253743594e-05 2.290595981563765468e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.584424222750765798e-24 2.199999999999997236e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180058852118548093e+05 2.540004433773508481e+02
1.202597350889494766e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936703566756327e-03 -5.932352515434209883e-05 8.472362485703616451e-06 0.000000000000000000e+00 3.845003199492937256e+02 3.203246412927903748e+02 1.619293656730180439e-05 2.290595886257997676e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.807544674771396374e-24 2.199999999999997236e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180058942666860676e+05 2.540004308493413419e+02
1.214932407265727931e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936686779447805e-03 -5.669039325050351203e-05 1.041023273094613645e-05 0.000000000000000000e+00 3.845002968108639720e+02 3.203246321880423579e+02 1.619293582193924162e-05 2.290595776162788338e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.277941500187437184e-23 2.199999999999997513e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180059047266355628e+05 2.540004163772499055e+02
1.227267463641961095e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936690885135816e-03 -5.361199260890299603e-05 1.255987757999353397e-05 0.000000000000000000e+00 3.845002725497597567e+02 3.203246219800417407e+02 1.619293498625861956e-05 2.290595652726975726e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.374626391180796069e-23 2.199999999999997513e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180059164540514757e+05 2.540004001515276286e+02
1.239602520018194260e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936717419605750e-03 -5.006065459767882186e-05 1.493333960822624793e-05 0.000000000000000000e+00 3.845002476188263358e+02 3.203246108101908476e+02 1.619293407183588688e-05 2.290595517660406338e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.367616835293485243e-23 2.199999999999997236e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180059292864843010e+05 2.540003823969349810e+02
1.251937576394427424e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936767695687659e-03 -4.600930736989469299e-05 1.755079317959934578e-05 0.000000000000000000e+00 3.845002224980632946e+02 3.203245988379711662e+02 1.619293309172701629e-05 2.290595372891539305e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.945115824672981263e-23 2.199999999999997236e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180059430407144246e+05 2.540003633669696796e+02
1.264272632770660588e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936842852539755e-03 -4.144085686808641659e-05 2.043472445578520513e-05 0.000000000000000000e+00 3.845001976951367624e+02 3.203245862396550478e+02 1.619293206036260320e-05 2.290595220551872382e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.429487428776410835e-22 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180059575142320973e+05 2.540003433418183079e+02
1.276607689146893753e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243936943893009149e-03 -3.635660136770611604e-05 2.361171150039900103e-05 0.000000000000000000e+00 3.845001737405323752e+02 3.203245732051520918e+02 1.619293099328964259e-05 2.290595062937805099e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.544431838246958388e-22 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180059724888603087e+05 2.540003226233445162e+02
1.288942745523126917e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243937071725743998e-03 -3.077472243718970177e-05 2.711453891402868953e-05 0.000000000000000000e+00 3.845001511512028287e+02 3.203245599216184587e+02 1.619292990582973395e-05 2.290594902312442782e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.483329414252949382e-22 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180059877495856199e+05 2.540003015090347844e+02
1.301277801899360082e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243937227232075768e-03 -2.473629369663784611e-05 3.098276624241278393e-05 0.000000000000000000e+00 3.845001303988070163e+02 3.203245465582184579e+02 1.619292881183154412e-05 2.290594740721330069e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.827531250956916519e-22 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060031020643073e+05 2.540002802677777254e+02
1.313612858275593246e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243937411306438291e-03 -1.831179655513064049e-05 3.526187327093189221e-05 0.000000000000000000e+00 3.845001119363126350e+02 3.203245332759493635e+02 1.619292772447515985e-05 2.290594580111256565e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.355470874060814823e-21 2.199999999999997513e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180060183613354893e+05 2.540002591554798244e+02
1.325116529448457523e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243937610419413531e-03 -1.205942793875885049e-05 3.968344738238809987e-05 0.000000000000000000e+00 3.845000972703431898e+02 3.203245211132427812e+02 1.619292672877204679e-05 2.290594433039005659e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.264440788550159510e-21 2.199999999999997513e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180060323344021017e+05 2.540002398227384219e+02
1.336620200621321799e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243937835690562488e-03 -5.683389504404412194e-06 4.455613247053652552e-05 0.000000000000000000e+00 3.845000853646670862e+02 3.203245093005970716e+02 1.619292576172677223e-05 2.290594290199713529e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.756785506947012070e-21 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060459053024533e+05 2.540002210464229506e+02
1.348123871794186076e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243938087344734815e-03 6.788812801308081841e-07 4.993033751879464254e-05 0.000000000000000000e+00 3.845000765582709619e+02 3.203244979720431047e+02 1.619292483431178064e-05 2.290594153214091377e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.193535212925057978e-21 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060589200558607e+05 2.540002030395766042e+02
1.359627542967050352e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243938365143155367e-03 6.877555094540214706e-06 5.586134429724403446e-05 0.000000000000000000e+00 3.845000711599910801e+02 3.203244872632091642e+02 1.619292395763034581e-05 2.290594023722163086e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.015201902196478425e-20 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060712228464836e+05 2.540001860177819708e+02
1.371131214139914629e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243938666956498781e-03 1.283850299910468857e-05 6.241002568335570443e-05 0.000000000000000000e+00 3.845000693023932854e+02 3.203244772940763596e+02 1.619292314150471261e-05 2.290593903174748674e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.655137162417756458e-20 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060826758347976e+05 2.540001701717498577e+02
1.382634885312778906e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243938989274461900e-03 1.862649894692129960e-05 6.964330448427374248e-05 0.000000000000000000e+00 3.845000709955433535e+02 3.203244681757969943e+02 1.619292239503444420e-05 2.290593792915911892e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.684837878349710904e-20 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060931513240503e+05 2.540001556781579097e+02
1.394138556485643182e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243939331531458949e-03 2.424683734657675854e-05 7.763496502286628678e-05 0.000000000000000000e+00 3.845000765451358689e+02 3.203244600526524550e+02 1.619292173003113381e-05 2.290593694690309240e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.334118547310679502e-20 2.199999999999997236e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061024835573626e+05 2.540001427663426625e+02
1.405642227658507459e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243939693176993648e-03 2.970599505580805272e-05 8.646683180155030873e-05 0.000000000000000000e+00 3.845000862395522176e+02 3.203244530612689687e+02 1.619292115767972275e-05 2.290593610150037929e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.963700137378504451e-20 2.199999999999997236e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061105155726109e+05 2.540001316534725220e+02
1.417145898831371735e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243940073134614570e-03 3.498747480629042420e-05 9.622962982423581817e-05 0.000000000000000000e+00 3.845001002975578217e+02 3.203244473253675437e+02 1.619292068810868881e-05 2.290593540791136667e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.113686875489548423e-19 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061171052335994e+05 2.540001225362031505e+02
1.428649570004236012e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243940470340816527e-03 4.009205836012501610e-05 1.070243914322575217e-04 0.000000000000000000e+00 3.845001189231235230e+02 3.203244429621261702e+02 1.619292033091081565e-05 2.290593488030533489e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.772850835650481435e-19 2.199999999999997513e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061221179209533e+05 2.540001156007900533e+02
1.439450863490524505e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243940858531264196e-03 4.472182774993901385e-05 1.182338940985424138e-04 0.000000000000000000e+00 3.845001409436061408e+02 3.203244402845446075e+02 1.619292011170991717e-05 2.290593455653040095e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.745702820162111342e-19 2.199999999999998068e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180061251940467046e+05 2.540001113447491150e+02
1.450252156976812998e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243941260162070933e-03 4.920331971016046198e-05 1.305617888594316745e-04 0.000000000000000000e+00 3.845001674753885368e+02 3.203244390722881576e+02 1.619292001246823025e-05 2.290593440994355065e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.231312710919299206e-19 2.199999999999998346e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180061265867411857e+05 2.540001094178562369e+02
1.461053450463101491e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243941674454025842e-03 5.354250235459835942e-05 1.441237718347247298e-04 0.000000000000000000e+00 3.845001987796288176e+02 3.203244394576383911e+02 1.619292004401502708e-05 2.290593445654034999e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.488598684725419479e-19 2.199999999999998068e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180061261440335657e+05 2.540001100303740031e+02
1.471854743949389984e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243942100661458904e-03 5.775139509867085823e-05 1.590484190357357292e-04 0.000000000000000000e+00 3.845002351399832605e+02 3.203244415812047237e+02 1.619292021786133295e-05 2.290593471332339620e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.901058874558327528e-19 2.199999999999998346e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180061237043854198e+05 2.540001134058025229e+02
1.482656037435678478e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243942538081445420e-03 6.183942395797532279e-05 1.754787684901738842e-04 0.000000000000000000e+00 3.845002768611167312e+02 3.203244455910250963e+02 1.619292054612630214e-05 2.290593519819354371e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.503342157303952647e-18 2.199999999999998068e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180061190977239457e+05 2.540001197794495909e+02
1.493457330921966971e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243942986070840133e-03 6.579696943530521621e-05 1.935727199166176486e-04 0.000000000000000000e+00 3.845003242729835620e+02 3.203244516438259666e+02 1.619292104164039332e-05 2.290593593010222320e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.271230433769897756e-18 2.199999999999998346e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061121439948038e+05 2.540001294004335080e+02
1.504258624408255464e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243943444100915806e-03 6.957674486779449169e-05 2.134992504637307797e-04 0.000000000000000000e+00 3.845003777443406534e+02 3.203244599089733811e+02 1.619292171826880062e-05 2.290593692952933025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.414009033177357219e-18 2.199999999999998346e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180061026486224291e+05 2.540001425379633133e+02
1.515059917894543957e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243943911867307399e-03 7.306905377588737661e-05 2.354457067949780472e-04 0.000000000000000000e+00 3.845004377040207260e+02 3.203244705739635378e+02 1.619292259136096722e-05 2.290593821914701025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.105449893322050182e-18 2.199999999999998068e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180060903962024895e+05 2.540001594900664941e+02
1.525861211380832450e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243944389014354099e-03 7.625404055996283742e-05 2.596232018738849089e-04 0.000000000000000000e+00 3.845005045630690574e+02 3.203244838204633425e+02 1.619292367578907050e-05 2.290593982092253150e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.595498157430878875e-18 2.199999999999998068e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060751780277933e+05 2.540001805455044632e+02
1.536662504867120944e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243944875098451551e-03 7.919968603152441995e-05 2.862674561427305093e-04 0.000000000000000000e+00 3.845005787291962633e+02 3.203244998314335135e+02 1.619292498653125844e-05 2.290594175697963086e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.124129023116585901e-17 2.199999999999998068e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180060567839043797e+05 2.540002059950956834e+02
1.547044848996378221e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243945350544949695e-03 8.177132279367673026e-05 3.145003041224673905e-04 0.000000000000000000e+00 3.845006574888249702e+02 3.203245180756093760e+02 1.619292648009540124e-05 2.290594396307742836e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.634366545054047758e-17 2.199999999999997791e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180060358241724898e+05 2.540002349943904676e+02
1.557427193125635499e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243945833759898652e-03 8.388804908207666709e-05 3.455272450333599088e-04 0.000000000000000000e+00 3.845007439424826430e+02 3.203245392806795167e+02 1.619292821605393596e-05 2.290594652720849556e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.363797834349788713e-17 2.199999999999997791e-01 7.800000000000002487e-01 -1.000000000000000000e+00 -1.180060114628301817e+05 2.540002687000575747e+02
1.567809537254892777e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243946325089627290e-03 8.547536665778856688e-05 3.796469995083429842e-04 0.000000000000000000e+00 3.845008385649302909e+02 3.203245636333987818e+02 1.619293020969558706e-05 2.290594947195533776e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.401665852078011969e-17 2.199999999999997791e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180059834853243374e+05 2.540003074089466679e+02
1.578191881384150055e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243946825416033464e-03 8.656778876728698602e-05 4.171903695035193704e-04 0.000000000000000000e+00 3.845009405682046690e+02 3.203245907794152458e+02 1.619293243201123792e-05 2.290595275446951490e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.873106968578950645e-17 2.199999999999997513e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180059522987496166e+05 2.540003505578130785e+02
1.588574225513407332e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243947337473064789e-03 8.715213613790876173e-05 4.585178260582877191e-04 0.000000000000000000e+00 3.845010467424361309e+02 3.203246193014007304e+02 1.619293476697096119e-05 2.290595620336670357e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.955722205039762383e-17 2.199999999999997513e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180059195313964738e+05 2.540003958937999187e+02
1.598956569642664610e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243947866622055906e-03 8.713739013514706412e-05 5.040124699521020529e-04 0.000000000000000000e+00 3.845011537579963488e+02 3.203246476521921977e+02 1.619293708791586704e-05 2.290595963156299292e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.897435611589422645e-17 2.199999999999997513e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180058869607157249e+05 2.540004409576762896e+02
1.609338913771921888e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243948433775855525e-03 8.626669963241504846e-05 5.551874016634973392e-04 0.000000000000000000e+00 3.845012594985015539e+02 3.203246743149512668e+02 1.619293927066956339e-05 2.290596285564125423e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.409885607461684061e-16 2.199999999999997236e-01 7.800000000000001377e-01 -1.000000000000000000e+00 -1.180058563293208135e+05 2.540004833384114420e+02
1.619721257901179166e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243949047498249610e-03 8.443830404059068473e-05 6.124498959915180034e-04 0.000000000000000000e+00 3.845013609912443258e+02 3.203246977932648178e+02 1.619294119272782315e-05 2.290596569465426849e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.006870732880031892e-16 2.199999999999997236e-01 7.800000000000000266e-01 -1.000000000000000000e+00 -1.180058293563601037e+05 2.540005206574400916e+02
1.630103602030436444e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243949721595074845e-03 8.085017391328274154e-05 6.762263565267632309e-04 0.000000000000000000e+00 3.845014561078564839e+02 3.203247167818863090e+02 1.619294274723625079e-05 2.290596799077074600e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.850473010363551282e-16 2.199999999999997513e-01 7.800000000000000266e-01 -1.000000000000000000e+00 -1.180058075413617480e+05 2.540005508400573433e+02
1.640485946159693721e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243950471412109696e-03 7.479260952461828970e-05 7.469606653369821950e-04 0.000000000000000000e+00 3.845015427610447887e+02 3.203247299457142958e+02 1.619294382489645578e-05 2.290596958254940280e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.035812131940053819e-16 2.199999999999997236e-01 7.799999999999998046e-01 -1.000000000000000000e+00 -1.180057924181523995e+05 2.540005717641038814e+02
1.650753666092485826e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243951302955355415e-03 6.606872885934718994e-05 8.242572754412862135e-04 0.000000000000000000e+00 3.845016176323745754e+02 3.203247357225981773e+02 1.619294429782253979e-05 2.290597028109392710e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.673680891539777764e-16 2.199999999999996680e-01 7.799999999999998046e-01 -1.000000000000000000e+00 -1.180057857814035815e+05 2.540005809465228879e+02
1.661021386025277930e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243952241020539973e-03 5.432935404208274772e-05 9.092852361003834040e-04 0.000000000000000000e+00 3.845016795424812130e+02 3.203247328668050500e+02 1.619294406403223402e-05 2.290596993576953302e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.941662147663261234e-16 2.199999999999996403e-01 7.799999999999995826e-01 -1.000000000000000000e+00 -1.180057890622708655e+05 2.540005764072079160e+02
1.671289105958070034e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243953305752466730e-03 3.875170026549900481e-05 1.002523439568073736e-03 0.000000000000000000e+00 3.845017264959706722e+02 3.203247199351902736e+02 1.619294300538216564e-05 2.290596837207022410e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.106498489012455808e-15 2.199999999999995293e-01 7.799999999999993605e-01 -1.000000000000000000e+00 -1.180058039187047398e+05 2.540005558522651938e+02
1.681556825890862139e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243954523187415590e-03 1.916855852460471593e-05 1.104472495005136279e-03 0.000000000000000000e+00 3.845017573633634811e+02 3.203246956649527419e+02 1.619294101849275288e-05 2.290596543729722656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.534361744555881003e-15 2.199999999999994460e-01 7.799999999999990274e-01 -1.000000000000000000e+00 -1.180058318014678516e+05 2.540005172744607762e+02
1.691824545823654243e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243955920496208567e-03 -4.581779207315532874e-06 1.215650806947253786e-03 0.000000000000000000e+00 3.845017711106984279e+02 3.203246587984179428e+02 1.619293800040417638e-05 2.290596097937166314e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.117498187173128902e-15 2.199999999999993350e-01 7.799999999999985834e-01 -1.000000000000000000e+00 -1.180058741554310400e+05 2.540004586747117798e+02
1.702092265756446348e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 5.243957521454069640e-03 -3.323497422044343990e-05 1.336599118133462811e-03 0.000000000000000000e+00 3.845017664919469667e+02 3.203246080932522659e+02 1.619293384941247526e-05 2.290595484806970047e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.908356460079256102e-15 2.199999999999991407e-01 7.799999999999979172e-01 -1.000000000000000000e+00 -1.180059324078386417e+05 2.540003780783233367e+02
