# 1:t 2:pos.x 3:pos.y 4:pos.z 5:volume 6:rho 7:vel.x 8:vel.y 9:vel.z 10:p 11:a 12:mu 13:k 14:mu_t 15:k_t 16:S 17:tke 18:omega 19:massf[0]-H2 20:massf[1]-O2 21:massf[2]-N2 22:dt_chem 23:u 24:T 
3.972611811191220706e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244610483519276944e-03 2.164989873734842699e-03 5.573156568611707662e-02 0.000000000000000000e+00 3.845800751915883211e+02 3.203372535851939347e+02 1.619396907147058315e-05 2.290748394186159498e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.306983706563274734e-11 2.199999999927241268e-01 7.799999999742059931e-01 -1.000000000000000000e+00 -1.179914045250999043e+05 2.540204785125257558e+02
3.983835412487160839e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244663852778780853e-03 2.052958624460679473e-03 6.060020407504259493e-02 0.000000000000000000e+00 3.845861915490995671e+02 3.203381689275366284e+02 1.619404400460261931e-05 2.290759462389740930e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.330066053179607158e-11 2.199999999904733439e-01 7.799999999662260430e-01 -1.000000000000000000e+00 -1.179903529344268900e+05 2.540219334848426058e+02
3.995059013783100972e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244720731459521883e-03 1.947917532681229386e-03 6.585760074603322356e-02 0.000000000000000000e+00 3.845927047888841344e+02 3.203391422292317543e+02 1.619412368208748138e-05 2.290771231397631391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.652633706929714258e-11 2.199999999875636714e-01 7.799999999559099617e-01 -1.000000000000000000e+00 -1.179892347631822777e+05 2.540234805824796354e+02
4.000670814431071039e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244750567841060911e-03 1.895373112896047872e-03 6.863989857382947479e-02 0.000000000000000000e+00 3.845961225421943936e+02 3.203396532570924364e+02 1.619416551622827427e-05 2.290777410650061963e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.451171426973891847e-11 2.199999999858068822e-01 7.799999999496813885e-01 -1.000000000000000000e+00 -1.179886476749607391e+05 2.540242928778044984e+02
4.011894083952777707e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244813184115567489e-03 1.784815942088480937e-03 7.452782444795667816e-02 0.000000000000000000e+00 3.846033034006321714e+02 3.203407291027038468e+02 1.619425358746384751e-05 2.290790419537507699e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 8.383577183143818841e-11 2.199999999815556162e-01 7.799999999346086677e-01 -1.000000000000000000e+00 -1.179874117095682886e+05 2.540260029649949161e+02
4.023117353474484374e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244879888831273373e-03 1.664402106172445774e-03 8.086983861174286414e-02 0.000000000000000000e+00 3.846109697409241335e+02 3.203418820666320244e+02 1.619434797107954376e-05 2.290804360866877804e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.086207364554368504e-10 2.199999999761028668e-01 7.799999999152763541e-01 -1.000000000000000000e+00 -1.179860871598174999e+05 2.540278356265716013e+02
4.034340622996191041e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.244950905052492111e-03 1.541784997190055826e-03 8.769468406887077905e-02 0.000000000000000000e+00 3.846191488339565581e+02 3.203431166768244225e+02 1.619444903750484288e-05 2.290819289371082840e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.403117724091127970e-10 2.199999999691308605e-01 7.799999998905574605e-01 -1.000000000000000000e+00 -1.179846688283029507e+05 2.540297980566026013e+02
4.045563892517897709e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245026537604529325e-03 1.437892522913231021e-03 9.503283108770291254e-02 0.000000000000000000e+00 3.846278661891518595e+02 3.203444342372705478e+02 1.619455689317490313e-05 2.290835220794417912e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.807099318362239271e-10 2.199999999602432754e-01 7.799999998590468886e-01 -1.000000000000000000e+00 -1.179831552229656954e+05 2.540318923233108421e+02
4.051175527278751042e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245066198726739543e-03 1.400107702227837338e-03 9.890433623678880626e-02 0.000000000000000000e+00 3.846324360638939766e+02 3.203451245406996577e+02 1.619461340098359947e-05 2.290843567632609018e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.048535958163314762e-10 2.199999999549316354e-01 7.799999998402148416e-01 -1.000000000000000000e+00 -1.179823622160280065e+05 2.540329895562634874e+02
4.062398630919365075e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245149495061557886e-03 1.361314605131537297e-03 1.070728160444747862e-01 0.000000000000000000e+00 3.846420248135624433e+02 3.203465705775447532e+02 1.619473177139223161e-05 2.290861052363010741e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.626673391408384898e-10 2.199999999422125596e-01 7.799999997951201358e-01 -1.000000000000000000e+00 -1.179807010608379496e+05 2.540352880058626113e+02
4.073621568678886473e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245238559034286034e-03 1.369182717517195436e-03 1.158374202753243015e-01 0.000000000000000000e+00 3.846522591306899699e+02 3.203481090470501726e+02 1.619485770615992855e-05 2.290879654587962833e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.358125778893368083e-10 2.199999999261205708e-01 7.799999997380668848e-01 -1.000000000000000000e+00 -1.179789337605867186e+05 2.540377333474555144e+02
4.084844506438407871e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245334600884019559e-03 1.366605602242513358e-03 1.252342497310308944e-01 0.000000000000000000e+00 3.846632660181884944e+02 3.203497558296394914e+02 1.619499250467781342e-05 2.290899566284236230e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.280841387809074384e-10 2.199999999058208366e-01 7.799999996660951229e-01 -1.000000000000000000e+00 -1.179770420833096141e+05 2.540403508143801332e+02
4.090455975318168570e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245385661999515947e-03 1.339740505017089850e-03 1.301814940005677768e-01 0.000000000000000000e+00 3.846691040792032936e+02 3.203506255867270625e+02 1.619506369818817640e-05 2.290910082675133574e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.828109554987785614e-10 2.199999998937809120e-01 7.799999996234080468e-01 -1.000000000000000000e+00 -1.179760430038100603e+05 2.540417332287206875e+02
4.101678913077689968e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245493824141105564e-03 1.253513678255826656e-03 1.405981908624959753e-01 0.000000000000000000e+00 3.846814497448166321e+02 3.203524591831191515e+02 1.619521378368244437e-05 2.290932252830587407e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.128389777547806967e-10 2.199999998651748223e-01 7.799999995219861759e-01 -1.000000000000000000e+00 -1.179739368234334979e+05 2.540446475566511140e+02
4.112901850837211366e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245609836251502976e-03 1.168036936035785891e-03 1.517452337466292378e-01 0.000000000000000000e+00 3.846946759840552659e+02 3.203544193512729521e+02 1.619537422526184581e-05 2.290955953064444800e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.757049875188803530e-10 2.199999998293442893e-01 7.799999993949507937e-01 -1.000000000000000000e+00 -1.179716853372018377e+05 2.540477629958104444e+02
4.124124335557308619e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245733918297456992e-03 1.162999403558346960e-03 1.636647243396694429e-01 0.000000000000000000e+00 3.847088157422017503e+02 3.203565130563649177e+02 1.619554559176492251e-05 2.290981267500355467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.791481199042465807e-10 2.199999997845868138e-01 7.799999992362651735e-01 -1.000000000000000000e+00 -1.179692805707520456e+05 2.540510905958870751e+02
4.135346820277405872e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245866362414568912e-03 1.250282198635077483e-03 1.764019053385475766e-01 0.000000000000000000e+00 3.847239068927578387e+02 3.203587471096259947e+02 1.619572843911971301e-05 2.291008278378618354e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.232637140828228520e-09 2.199999997288192011e-01 7.799999990385436677e-01 -1.000000000000000000e+00 -1.179667147331545420e+05 2.540546411564902769e+02
4.140958062637454498e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.245935883416119952e-03 1.326912161082370503e-03 1.830918014891648737e-01 0.000000000000000000e+00 3.847318277483490192e+02 3.203599194767504628e+02 1.619582438934359750e-05 2.291022452707208376e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.381663886467966002e-09 2.199999996960332882e-01 7.799999989223027619e-01 -1.000000000000000000e+00 -1.179653683120898495e+05 2.540565043444079549e+02
4.152180547357551751e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246081968382898704e-03 1.541546539608465525e-03 1.971449493515024520e-01 0.000000000000000000e+00 3.847484677936818116e+02 3.203623811607081393e+02 1.619602585459480390e-05 2.291052214838040085e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.732640866069296121e-09 2.199999996188183593e-01 7.799999986485407488e-01 -1.000000000000000000e+00 -1.179625412939857051e+05 2.540604164756046259e+02
4.163403032077649005e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246232720066764874e-03 1.955270251388973278e-03 2.120200915079486492e-01 0.000000000000000000e+00 3.847777878452471896e+02 3.203699672938844856e+02 1.619664682513135786e-05 2.291143940296207215e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.157942961088524240e-09 2.199999995252519269e-01 7.799999983168051099e-01 -1.000000000000000000e+00 -1.179538265297254547e+05 2.540724748684335168e+02
4.174625560492119566e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246392393734563946e-03 2.589680077962305035e-03 2.278122678816408286e-01 0.000000000000000000e+00 3.848087824738829568e+02 3.203779765217583417e+02 1.619730241602826231e-05 2.291240780277000594e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.683211553914769105e-09 2.199999994096928091e-01 7.799999979070956213e-01 -1.000000000000000000e+00 -1.179446257974941400e+05 2.540852058415840133e+02
4.180236846546541500e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246475937784769554e-03 2.954318620387052542e-03 2.360682617828977758e-01 0.000000000000000000e+00 3.848249692376240887e+02 3.203821542850591300e+02 1.619764437909800752e-05 2.291291293312738495e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.990158705645999792e-09 2.199999993421644373e-01 7.799999976676768032e-01 -1.000000000000000000e+00 -1.179398265604652115e+05 2.540918465729828597e+02
4.191459418655385370e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246650888592469843e-03 3.726182456879878740e-03 2.533412313520862491e-01 0.000000000000000000e+00 3.848587567522777704e+02 3.203908569465958749e+02 1.619835670615541706e-05 2.291396515355019481e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.708970551191174858e-09 2.199999991840258518e-01 7.799999971070036286e-01 -1.000000000000000000e+00 -1.179298294221887627e+05 2.541056798360681626e+02
4.202681990764229239e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.246837253245038510e-03 4.508502073602635440e-03 2.716851427587398948e-01 0.000000000000000000e+00 3.848945000452683303e+02 3.204000232631093468e+02 1.619910696280413507e-05 2.291507341435974898e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.593747498483927876e-09 2.199999989893749452e-01 7.799999964168776723e-01 -1.000000000000000000e+00 -1.179192998696750728e+05 2.541202500806726050e+02
4.213904562873073108e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.247036336224368720e-03 5.270317001407557288e-03 2.911702102645501444e-01 0.000000000000000000e+00 3.849322887712311285e+02 3.204096505754642976e+02 1.619989492481518738e-05 2.291623738882280978e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.682304382209527405e-09 2.199999987498924281e-01 7.799999955678031949e-01 -1.000000000000000000e+00 -1.179082410631987295e+05 2.541355530146086039e+02
4.225127134981916977e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.247249906986466671e-03 6.029372178037956630e-03 3.118723864084422259e-01 0.000000000000000000e+00 3.849722366272783347e+02 3.204197320258007267e+02 1.620072002253544061e-05 2.291745624131712872e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.021927938978490148e-09 2.199999984551753163e-01 7.799999945228968112e-01 -1.000000000000000000e+00 -1.178966610243541800e+05 2.541515776400379991e+02
4.230738359561302391e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.247362800040579998e-03 6.391591830369456641e-03 3.227062391469563973e-01 0.000000000000000000e+00 3.849930651285858971e+02 3.204249410837713867e+02 1.620114633293851306e-05 2.291808600633985643e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.803957570249436454e-09 2.199999982831287726e-01 7.799999939129136362e-01 -1.000000000000000000e+00 -1.178906778623102582e+05 2.541598574163459716e+02
4.241960808720073218e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.247602143673852845e-03 7.042621928850743493e-03 3.454012759307631408e-01 0.000000000000000000e+00 3.850365281777706059e+02 3.204356950852197770e+02 1.620202640514407778e-05 2.291938611373893833e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.637034479220630701e-09 2.199999978798519440e-01 7.799999924831135800e-01 -1.000000000000000000e+00 -1.178783262961997243e+05 2.541769505478768565e+02
4.253183257878844045e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.247861359286982476e-03 7.582586618941663213e-03 3.695645637026166996e-01 0.000000000000000000e+00 3.850825226741442862e+02 3.204468932859037977e+02 1.620294276758489079e-05 2.292073987356033071e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.190246127419553114e-08 2.199999973814580623e-01 7.799999907160806156e-01 -1.000000000000000000e+00 -1.178654655181441631e+05 2.541947491265736119e+02
4.264405707037614873e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.248142955385949084e-03 8.027455719837425091e-03 3.953507392086313410e-01 0.000000000000000000e+00 3.851312973028894930e+02 3.204585622625247652e+02 1.620389757673005058e-05 2.292215048520246726e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.470956100700951500e-08 2.199999967638960885e-01 7.799999885265428423e-01 -1.000000000000000000e+00 -1.178520653666451835e+05 2.542132951164012695e+02
4.270016931617000286e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.248293152241358638e-03 8.195230236947547917e-03 4.089114205396692792e-01 0.000000000000000000e+00 3.851568742923873288e+02 3.204646036264774693e+02 1.620439187486264395e-05 2.292288077299464016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.635801512637896161e-08 2.199999964012362141e-01 7.799999872407485935e-01 -1.000000000000000000e+00 -1.178451283091400692e+05 2.542228965125323725e+02
4.281239380775771113e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.248614072416024103e-03 8.346585569463597920e-03 4.375253506058586206e-01 0.000000000000000000e+00 3.852108740314057513e+02 3.204772408119540046e+02 1.620542575996370733e-05 2.292440831309009927e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.024450407801050791e-08 2.199999955462086376e-01 7.799999842092872893e-01 -1.000000000000000000e+00 -1.178306188553200918e+05 2.542429795930322314e+02
4.292461026299681799e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.248962645731550074e-03 8.206280892850715061e-03 4.683805503229157563e-01 0.000000000000000000e+00 3.852695482640166347e+02 3.204909734988098649e+02 1.620654916803116258e-05 2.292606819270797541e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.506284527403172625e-08 2.199999944861736056e-01 7.799999804509810675e-01 -1.000000000000000000e+00 -1.178148533127978444e+05 2.542648025369986726e+02
4.303682671823592484e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.249339720512839064e-03 7.766376413855345141e-03 5.016177448647375359e-01 0.000000000000000000e+00 3.853331139717843712e+02 3.205058653057236597e+02 1.620776727192387538e-05 2.292786807726752280e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.101591398878199191e-08 2.199999931764985428e-01 7.799999758075876199e-01 -1.000000000000000000e+00 -1.177977591981768201e+05 2.542884660610408503e+02
4.314904317347503169e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.249747368394572580e-03 7.003268607560383073e-03 5.373791860899949091e-01 0.000000000000000000e+00 3.854020447896676842e+02 3.205220489834960631e+02 1.620909089712704802e-05 2.292982398579685582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.834723539889001440e-08 2.199999915636078607e-01 7.799999700891567800e-01 -1.000000000000000000e+00 -1.177791846896823845e+05 2.543141807373391146e+02
4.320515140109458512e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.249963341727818637e-03 6.505775887355142589e-03 5.562557475671437990e-01 0.000000000000000000e+00 3.854386631447207492e+02 3.205306626919781934e+02 1.620979532797179909e-05 2.293086496153108958e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.261894211791958658e-08 2.199999906238323533e-01 7.799999667572256046e-01 -1.000000000000000000e+00 -1.177692995577962138e+05 2.543278665665113465e+02
4.331736785633369197e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.250420910624624751e-03 5.308884591048459133e-03 5.961044871685386992e-01 0.000000000000000000e+00 3.855164246736601399e+02 3.205489837962214210e+02 1.621129347876236731e-05 2.293307896759393116e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.258330532313313299e-08 2.199999884316724552e-01 7.799999589850222792e-01 -1.000000000000000000e+00 -1.177482767867279617e+05 2.543569741703131797e+02
4.342958353473536926e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.250914272911795348e-03 3.919152536688555975e-03 6.388930065596614138e-01 0.000000000000000000e+00 3.856004837065242441e+02 3.205688223235065948e+02 1.621291546909368642e-05 2.293547615817388349e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.476773752797027403e-08 2.199999857510973600e-01 7.799999494811652445e-01 -1.000000000000000000e+00 -1.177255170286518114e+05 2.543884897262900608e+02
4.354179843629961699e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.251443355352279456e-03 2.516771828341051679e-03 6.848057950576879049e-01 0.000000000000000000e+00 3.856909611639142668e+02 3.205902295327481966e+02 1.621466541543784272e-05 2.293806267095547038e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.962828381983195086e-08 2.199999824817772121e-01 7.799999378899390434e-01 -1.000000000000000000e+00 -1.177009628420945082e+05 2.544224936765976111e+02
4.365401333786386472e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.252009479930268461e-03 1.164141642132723127e-03 7.340390350571989186e-01 0.000000000000000000e+00 3.857881264484236681e+02 3.206132756335473459e+02 1.621654897044040721e-05 2.294084692376997803e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.770757438595150907e-08 2.199999785043333100e-01 7.799999237880923530e-01 -1.000000000000000000e+00 -1.176745352988513769e+05 2.544590963751049912e+02
4.371012078864598859e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.252307141087325312e-03 5.145395063634420089e-04 7.599654768529514604e-01 0.000000000000000000e+00 3.858393240257167918e+02 3.206254356386011750e+02 1.621754264801967304e-05 2.294231588171815467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.081510042093763286e-07 2.199999762067787190e-01 7.799999156422170454e-01 -1.000000000000000000e+00 -1.176605939540682157e+05 2.544784073506409641e+02
4.382233569021023632e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.252933117315431236e-03 -7.193639048204427365e-04 8.145741241566311075e-01 0.000000000000000000e+00 3.859471666416851008e+02 3.206510744616914508e+02 1.621963739930968576e-05 2.294541283043786267e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.323012308520730333e-07 2.199999708937288578e-01 7.799998968050403381e-01 -1.000000000000000000e+00 -1.176312060212112992e+05 2.545191188335839172e+02
4.393455059177448405e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.253601949547352309e-03 -1.851504926568962092e-03 8.730472037327545731e-01 0.000000000000000000e+00 3.860625870977852969e+02 3.206785402503171554e+02 1.622188083365547803e-05 2.294873001946794860e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.615050359884378291e-07 2.199999644688916955e-01 7.799998740260722929e-01 -1.000000000000000000e+00 -1.175997346579098958e+05 2.545627236073470385e+02
4.404675818148559940e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.254316015952779223e-03 -2.857687757572316758e-03 9.356189695849943533e-01 0.000000000000000000e+00 3.861859812090158357e+02 3.207079227393801375e+02 1.622428012656657181e-05 2.295227817235004353e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.967322297494251862e-07 2.199999567189090954e-01 7.799998465488612309e-01 -1.000000000000000000e+00 -1.175660799853068165e+05 2.546093619162691084e+02
4.410286197634115708e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.254690800497594655e-03 -3.303524443947464685e-03 9.685208332123783626e-01 0.000000000000000000e+00 3.862508049595078319e+02 3.207233646729676479e+02 1.622554077208902232e-05 2.295414267499520239e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.169541599459573092e-07 2.199999522700844534e-01 7.799998307757556315e-01 -1.000000000000000000e+00 -1.175483983933699055e+05 2.546338685237332129e+02
4.421506956605227243e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.255477453747620792e-03 -4.042628400631969807e-03 1.037716730358960282e+00 0.000000000000000000e+00 3.863869894744999556e+02 3.207558178130370266e+02 1.622818947847072931e-05 2.295806063790455098e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.634148785719977105e-07 2.199999420487263324e-01 7.799997945363950080e-01 -1.000000000000000000e+00 -1.175112513761292066e+05 2.546853625517374269e+02
4.432727715576338778e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.256315693493091197e-03 -4.526833847347868159e-03 1.111656042723761395e+00 0.000000000000000000e+00 3.865322924099276065e+02 3.207904626561595478e+02 1.623101598918773425e-05 2.296224239702313388e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.191184588901813677e-07 2.199999297939386200e-01 7.799997510876024442e-01 -1.000000000000000000e+00 -1.174716158892233798e+05 2.547403191392801318e+02
4.443948474547450314e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.257208139786816864e-03 -4.695181895697214842e-03 1.190611875926411711e+00 0.000000000000000000e+00 3.866872110319260401e+02 3.208274224947236917e+02 1.623403010262606413e-05 2.296670264294532748e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.857362755883355315e-07 2.199999151380189477e-01 7.799996991257055479e-01 -1.000000000000000000e+00 -1.174293559340583452e+05 2.547989299825611056e+02
4.455169045408425284e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.258157487541053818e-03 -4.488180311797621176e-03 1.274865311658780254e+00 0.000000000000000000e+00 3.868522711846417224e+02 3.208668297688105326e+02 1.623724231930240096e-05 2.297145713838975173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.652031288875815538e-07 2.199998976553112218e-01 7.799996371415598428e-01 -1.000000000000000000e+00 -1.173843259186491196e+05 2.548614006037888657e+02
